A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
0.660163,0.390517,0.618076,-0.29289,0.031058,0.062616,-0.35253,-0.038834,-0.385626,0.527197,0.041695,-0.881142,0.326836,0.134005,-0.536845,0.187603,1.518845,0.355761,1.189334,0.394813,1
-0.024718,-0.299877,1.315457,-0.24458,-0.829647,-0.110634,-0.045114,0.01452,0.482247,-0.247981,-0.519995,0.511652,1.075104,-0.127841,0.606744,0.537024,0.780719,-0.079263,-0.100714,0.797266,1
0.367508,-0.257853,0.966118,-0.330465,0.106252,2.369745,0.129988,-0.495376,1.133152,-2.332198,-0.022254,0.974587,0.00199,2.662935,-3.365932,-1.970006,-0.110932,0.086647,-1.097816,-0.100668,0
-0.191565,-0.168468,0.038007,0.090234,-1.093498,-0.533178,0.146445,-0.00439,-1.153811,0.765143,0.248702,0.783693,0.544502,0.453739,1.215064,0.168555,1.148777,1.022669,0.290787,-0.075052,1
-0.605319,-0.361245,-1.569986,0.015756,-0.628234,0.195529,-0.808058,-0.862771,0.761114,-1.801707,-2.022448,-0.001167,-3.501839,0.144102,4.748767,-1.480686,1.118608,1.219933,-2.001121,0.35504,0
1.06248,-1.176376,-1.612762,-1.494598,0.245898,-0.034589,-0.72709,0.283313,-0.293105,1.470218,1.221111,2.333459,0.069474,-1.57304,-0.853623,1.950471,-1.06359,-1.307262,-0.594847,-1.357237,0
0.42133,-0.725452,0.260313,0.442493,-0.176397,1.419517,-1.031873,-0.910722,0.595618,-0.114515,-0.315624,0.500345,-0.344026,0.114484,0.728939,0.63029,0.082148,1.272841,-0.251604,0.413015,1
-0.416943,-0.116439,0.229203,-0.021147,0.937416,-0.290496,0.84422,-0.523066,-0.321122,0.63707,-0.029506,0.455781,-0.044983,1.390729,-0.315034,-0.079061,-0.442787,-0.597897,0.141935,-0.331893,1
-0.622139,1.085579,0.097634,0.16404,0.566145,1.053841,-0.792259,0.549404,-0.674266,-1.22066,1.037177,0.890115,-0.837579,0.18247,-0.234677,-0.347038,0.012425,0.555638,-0.569698,-0.706707,1
-0.036828,0.185066,0.355587,-0.027857,-0.478517,-1.17592,1.35636,-0.487272,0.174061,1.598291,-0.21278,-0.04041,-0.132314,-0.09755,0.497831,0.682178,0.709655,2.429642,-0.284229,0.180442,1
-0.558898,-0.928235,-0.034583,-0.107703,-0.032051,0.74834,-0.627032,0.001688,0.36627,0.55753,-0.967632,-0.152153,-0.34138,0.63481,1.122753,0.563953,0.485737,0.007611,-0.0008,0.640869,1
1.158014,-0.567362,0.588911,-0.757202,1.589994,0.020295,1.155585,-0.240766,0.248339,0.061416,-0.147513,-0.661647,0.377779,-0.166209,-0.30308,0.50484,-0.154509,0.078809,-0.142175,0.1164,1
0.883523,0.970847,-0.295777,0.769255,1.635648,0.49574,0.192525,-0.043561,0.572814,1.476959,0.327154,0.739794,0.238181,-0.101589,0.232853,0.306485,-0.514521,0.194423,0.554505,1.32915,1
-2.667363,-0.856861,0.581133,-0.860531,-1.862895,-0.111956,-0.437447,0.663539,1.339044,-1.736322,-0.681514,-0.470088,0.915659,-0.582873,-1.41612,-1.467549,1.225204,1.572656,1.683467,-0.554354,0
0.830374,-1.231741,0.097634,0.468661,-1.915934,-0.25082,-0.234698,-0.175256,-1.038486,-0.626133,1.643037,-2.291895,-0.241478,0.545957,-0.755336,0.500242,1.566445,-0.228191,0.300302,-1.256118,0
0.781935,0.609308,0.946675,0.404248,0.938759,-1.066151,-0.681669,0.286689,-0.15302,-0.034975,0.514384,0.318763,0.530608,-0.020814,-0.422619,0.086454,1.729355,0.533429,0.034544,0.494584,1
0.183841,-1.109671,-0.7365,1.638832,-0.220037,-1.289657,0.325497,0.712165,-0.055287,0.546745,0.367369,-0.637037,-0.28382,-0.199865,0.677803,-1.457041,-0.09149,0.659495,0.149411,-0.794343,1
1.181561,0.052991,-1.731369,0.232479,-2.575225,-0.216435,-0.782385,1.923759,-0.345881,-3.752459,0.255954,1.021146,-0.949389,0.196605,-0.180885,-2.260315,0.051309,0.57654,0.640146,2.70032,0
1.217218,-0.816838,-0.741685,0.608222,-1.507065,-0.051121,-2.705215,1.174111,0.833436,1.991272,-1.655241,0.399244,0.09263,-0.86424,0.618034,1.205652,-0.684136,-0.104738,-1.063152,-0.488964,0
0.481879,-0.309882,-1.039173,-0.524375,-1.711164,-1.866935,-0.123449,-0.027352,-0.130867,-0.280336,-2.737745,-1.5363,-0.285805,0.099675,0.997902,0.431935,-0.854421,1.079497,-2.446316,-0.848273,0
-0.669905,0.225089,-0.90242,-1.46843,2.815927,1.120629,-1.91199,-0.127306,0.308933,-0.802064,-0.08752,2.67933,-0.083356,-0.114378,-0.973826,-2.803494,0.18338,0.198996,-1.232394,0.233697,0
1.301314,-1.162368,-0.253001,2.804307,0.104909,0.40647,0.729021,-0.550755,-0.160187,0.662011,-1.009166,-1.130568,1.876962,-1.107238,-1.147157,-1.384792,-0.012381,0.935142,-1.578355,0.022022,0
0.897651,-0.469973,0.029581,0.334467,1.18314,0.010376,0.192525,-0.402176,-0.10285,0.284533,0.416813,-0.316442,0.379102,-0.33651,0.083429,0.741947,0.826978,-0.423495,-0.618636,-0.393239,1
-0.696816,-1.52324,0.421047,-0.660582,2.016318,0.398535,-0.706025,-0.462959,0.982643,1.068474,-1.159477,0.001493,-1.210721,-2.231356,-0.465122,-1.073466,-1.437011,-0.06424,-0.770886,-2.293597,0
0.453623,-0.645407,0.03671,-0.212374,-0.212652,0.146596,-0.16887,-0.03208,-0.282028,0.072201,0.174865,0.734473,0.118432,-0.182364,0.554279,-1.62781,0.36037,0.046149,-0.019151,-0.526715,1
-0.059029,1.052894,-0.096803,0.219731,0.44194,1.240316,0.342612,-0.132708,1.007402,0.664033,0.656784,1.402269,0.02647,0.982815,-0.71881,-0.080374,0.940278,1.709172,-0.429003,-0.120218,1
0.46035,0.613977,0.380864,-0.646492,-0.011239,-0.137745,0.093125,-0.517663,-0.394748,0.879735,-0.131032,-0.381625,-0.897123,-0.274582,-0.769282,0.027342,-0.201437,1.137631,0.256802,0.666486,1
0.327814,0.589297,1.56628,-0.457278,-0.755795,-0.107327,0.656611,0.013844,0.251596,-1.207853,1.047066,-0.57651,-0.818393,-0.133226,0.946101,-0.058043,0.769993,0.56217,-0.327729,-1.043769,1
-1.091733,-0.340566,0.883807,-1.206081,-0.028695,0.601541,-2.204924,-0.869525,-0.078091,0.784017,-0.154106,-0.305134,2.707269,0.851556,0.220235,2.098252,-0.230936,0.82018,-0.926534,0.423127,0
-0.25346,-0.122442,-0.092914,0.043266,-0.508729,0.200819,-0.288018,0.396097,0.607346,0.65527,1.230999,-0.120892,-0.409524,1.046762,-0.376132,-0.126351,-0.451502,-0.405859,-0.374628,-0.48492,1
0.409892,0.794747,0.277812,-0.190232,-0.676573,-0.782472,-0.34858,0.265078,0.787827,-0.103056,0.565147,0.506331,-0.972545,-0.920782,-0.230693,-0.244576,0.6044,0.324408,0.442357,0.958382,1
-0.410888,-1.119677,0.437898,-0.087574,-0.487916,-0.266029,-0.208367,0.460257,-0.130216,0.653248,0.405606,0.185071,0.170698,-0.381609,0.448023,0.01946,1.205092,1.623604,0.351279,-0.116173,1
1.293241,-0.150458,0.265498,-0.958493,1.195896,0.020295,-1.670402,3.379157,0.962445,2.681518,-0.43561,0.320093,-0.200459,-0.456326,-0.674315,-1.300721,-0.572177,0.82214,-1.330949,-0.166733,0
0.906397,-1.323126,1.854695,0.93163,0.605756,-0.279916,-0.561204,0.001013,0.280916,0.403169,-0.80018,1.716213,-0.385045,-0.234868,2.757116,-0.350322,-0.047913,0.471376,-0.974113,-1.298588,0
-2.575866,0.058328,-0.439012,0.604868,0.621869,-2.452148,1.104898,-0.084083,-0.492481,-2.040327,-1.007847,-0.704216,-0.468407,1.303223,-0.28847,-0.824536,-0.102216,0.161764,0.990185,1.634529,0
-2.026885,-0.037727,0.019859,-1.261771,-2.975366,-1.734683,-1.324148,-0.578445,-0.149111,-0.485253,0.680517,-0.802656,-1.045983,-0.330452,-1.807942,-1.18775,0.306736,2.519782,-1.392121,-1.781262,0
0.971656,0.227757,-0.00801,0.639758,1.27109,0.239172,-0.673769,0.398799,-0.33285,-1.406029,-1.191122,0.411882,0.470403,-0.918763,1.86323,0.627663,0.299362,-0.105391,0.727146,-0.345376,1
0.99924,-0.046399,-1.023618,-0.598853,-0.77258,-0.937206,-0.279461,1.183566,0.502446,0.013558,0.122124,-0.316442,0.61397,-0.310931,0.399543,-0.085629,-0.137078,0.495544,0.296904,0.308525,1
-0.096704,-0.314552,0.082079,0.718932,-0.423464,0.174368,-0.072103,0.191464,0.342163,-0.150241,0.83874,0.546905,-0.897784,0.500185,-0.321011,-0.71682,0.389868,0.259742,0.199708,0.196621,1
0.292157,-0.852191,-0.159671,1.14634,0.096853,-0.09807,-0.431523,0.991764,1.059527,-0.150241,-0.138283,0.007479,-0.168702,0.07477,-0.197487,0.776758,1.226545,-0.266076,0.869881,0.253247,1
-1.411972,-0.166467,-0.151893,0.855139,0.105581,0.946718,0.426213,-0.134059,0.262021,0.103209,-1.011144,0.826262,0.365208,1.245334,-0.709512,1.106475,-0.532622,0.92665,0.65374,-0.199765,1
-0.208384,1.353732,-0.370959,0.400893,0.826639,-1.48076,-0.582927,-0.903293,2.632384,-0.382794,0.163658,1.014495,0.057565,-1.578425,2.484833,-0.29515,-0.300659,-1.737061,-0.110229,-1.729354,0
-0.287771,0.709365,-0.159671,0.208995,-0.39728,-1.115085,-0.180061,-0.132708,1.479129,1.416967,0.443184,0.27819,0.517376,-0.380263,-0.763305,0.420112,-0.442787,-0.1276,0.26156,-1.426672,1
-0.143125,0.76473,-0.855107,-0.363342,1.180454,1.188077,-0.789626,-0.24009,-0.096335,0.212407,-1.108714,-0.696234,0.770107,-0.260447,0.705031,-1.129294,-0.404573,-0.032887,-0.183636,0.037527,1
-0.152544,-1.065646,-0.939363,-0.961847,-0.068306,-2.091101,1.83427,1.224763,0.149954,-2.386798,2.413712,-0.223988,0.631171,0.741163,-0.25128,1.949814,-0.169928,0.47007,0.480419,-0.538176,0
-0.690761,2.75453,2.358286,1.155063,-0.131415,1.223785,-1.120082,1.509764,-2.316188,1.039489,-2.522827,0.674611,-2.978514,-1.295713,0.09007,0.95738,-0.071377,1.544568,-0.700878,0.045617,0
-0.122942,0.861452,-0.177818,0.312325,0.067984,-0.011445,-0.777777,0.61829,-0.420158,0.879735,-0.592514,-0.791349,-0.071447,0.094963,0.652567,-0.163789,0.366403,-0.530618,-0.100714,0.388072,1
0.03785,-1.086992,3.00252,2.303093,-0.203924,-1.017218,-1.525581,-1.464516,1.952159,0.989608,-1.125855,-0.060364,-3.068491,0.982142,-0.172251,2.420744,1.755502,-0.156993,-0.2618,2.115854,0
-1.323839,-1.806068,-0.771499,1.091992,0.898476,-0.559628,-1.283335,-0.151618,0.548055,2.453009,0.683154,0.501675,-0.879921,-0.242272,-1.858414,-1.395301,-0.329487,-1.450311,-0.254323,-1.374764,0
0.068797,0.701361,-0.076063,-0.228477,-0.326114,0.823724,-0.140564,-0.091512,0.882303,-0.836442,-1.156181,-0.031098,0.589491,-1.334081,0.408176,-0.020605,-0.845035,0.716323,-0.924495,1.070961,1
-0.258842,0.154382,-0.590024,-3.243816,1.804834,-1.234111,2.383274,-0.435269,-0.233813,-0.392905,-0.322217,-0.482726,-0.116436,0.628078,0.258753,-0.315511,0.459591,1.500151,2.076326,1.799015,0
0.094363,-0.191148,-0.247167,-1.184609,-0.224737,1.342811,0.168168,-0.819548,-1.927209,-0.053849,-0.066424,0.212341,1.366208,0.566824,0.551623,0.923883,1.835951,0.28783,-2.629832,-0.185608,0
-0.627521,-1.834084,2.603276,0.949746,-2.050209,-2.686895,-0.338706,0.12798,0.676411,0.733462,-0.236513,-0.28385,2.91435,-0.005332,-2.084874,-0.972974,-0.457536,0.798625,-0.335206,0.882206,0
-0.924213,0.435876,1.602575,-0.028528,0.793742,-2.454793,0.041779,0.375837,-0.196675,-0.084182,1.772911,2.360064,-0.409524,-0.552583,1.231667,-1.906953,1.090451,0.828018,-0.318214,1.76868,0
0.666891,0.789411,-1.595911,-1.416765,0.772929,-0.235612,-0.94498,-0.421762,-1.386417,-0.985411,-0.563506,-0.692243,3.072472,-1.690837,-0.868233,-1.104336,-1.871439,-1.535879,0.338365,-1.357237,0
1.240765,-0.032391,-0.564748,-0.175471,0.398972,0.477225,-0.555279,1.001894,0.44967,-0.065982,0.944221,-0.172772,-0.152824,1.091188,0.459977,-0.625524,0.265171,-0.967603,1.141076,1.14444,1
1.540148,-1.506564,-1.020378,2.229286,-0.779965,2.41471,-0.123449,-0.950568,0.310888,0.228585,-1.398129,-0.30713,0.198485,-0.066587,2.897242,0.644083,-0.15652,-1.013326,-0.266558,0.365152,0
1.201744,0.177729,-0.162263,0.023137,-0.58728,1.036649,-0.39071,0.220504,-0.108063,-1.421533,1.294288,0.161126,0.869347,0.716258,-0.698887,-3.08592,0.245729,0.824752,-0.58669,0.901755,0
1.584551,-0.771479,-0.269852,0.116401,-0.069649,0.723874,-0.561204,-0.331264,0.304372,-0.365943,-0.124439,-0.01447,0.060211,0.02967,0.102688,1.24112,-0.181325,0.148047,0.250685,0.2701,1
0.259864,-0.233839,-0.21865,0.022466,0.004203,-0.880999,0.257694,0.179983,-0.166051,0.397102,-0.296506,-0.096282,0.278539,0.572209,-0.097872,-0.611074,-0.686147,1.502111,0.71967,-0.031908,1
-0.54477,-0.031057,0.246054,0.546493,-0.299931,0.191561,0.78695,0.42041,0.610604,0.744247,-0.065765,-0.106924,-0.53589,-0.435459,0.194335,-0.105333,-0.67542,0.14674,0.099115,-0.335938,1
0.88756,-1.087659,0.652427,0.748455,0.139821,1.055164,-0.218241,-0.011144,-0.39149,0.661337,0.386488,-0.248598,0.292432,-1.161761,0.029637,0.040478,-0.121658,-0.151768,-0.278112,-0.568511,1
1.548894,1.014872,2.910487,0.294208,0.506392,-0.160228,0.330105,0.523065,-1.41704,0.096468,1.323296,1.627085,-1.238508,0.467201,0.893637,0.011578,2.346137,-1.599238,0.220779,-0.371667,0
-0.538042,1.413766,-0.836311,-0.391523,1.773951,-0.041863,0.80604,0.445399,0.566298,0.916808,0.996962,0.429176,-0.156132,0.915503,0.843829,0.200082,-0.660001,-0.408472,-0.951003,-0.194372,1
1.09141,-0.174472,-1.168798,-2.215219,-2.014626,0.426308,1.593999,1.723177,-0.907523,0.366769,0.975866,-0.156144,-1.867027,0.012169,0.352392,1.698914,-1.180913,-1.332736,0.541591,-0.999277,0
1.90479,-0.091758,0.016619,-3.614192,-1.569503,-0.670058,-0.945638,-0.138111,0.469216,-0.532437,-1.856974,0.199039,-3.301374,-0.031584,2.591754,-0.070522,0.934244,2.553095,2.63503,1.451841,0
0.785299,0.491241,0.558449,0.605539,0.505721,0.007731,0.131963,1.363211,-0.104154,-0.267529,0.884229,-0.152818,0.43203,0.389792,-0.145687,0.290064,-1.124598,0.444595,-1.297644,0.752099,1
0.714658,0.75339,-0.6503,-0.189561,0.507735,0.032859,-0.162287,-0.594654,0.011824,0.692344,0.487354,-0.778046,-0.183257,0.141409,-0.408009,-1.01501,-1.051523,1.074271,-0.687284,0.032134,1
1.435868,0.350494,-0.89529,-0.084219,1.984763,-0.28719,-1.453829,-1.220036,-0.203842,0.486753,2.392616,-0.093621,1.642756,1.057532,0.113314,-1.711225,1.294927,-0.529312,0.042021,0.988043,0
1.141195,-0.729455,-1.837013,-0.306981,-2.29929,-0.426715,-0.966703,-1.428046,-0.120442,0.917482,-1.446255,0.465758,-1.480653,-0.084761,-0.129085,-0.098108,-0.666035,0.641859,-1.998402,-0.493009,0
1.561004,0.577957,0.625854,1.027579,-1.640669,1.123935,-2.339871,-0.108395,-2.127237,1.646824,0.089821,-0.092956,-0.051599,-0.570084,-1.711647,-3.300039,1.20241,-0.161565,-1.033925,-2.237644,0
1.367919,-0.307214,0.230499,0.525693,-0.289189,-0.180066,-0.624398,0.306275,0.045053,0.999045,-0.39078,1.102958,-0.087325,0.520378,0.542326,0.859516,0.853124,0.935795,0.19699,-0.31167,1
-0.0375,-0.354574,-0.17393,-0.386155,0.55876,-0.647575,0.751403,0.466335,-0.811092,-0.467053,0.133991,1.367017,-0.63513,0.991566,0.097375,-0.09154,0.403947,0.281951,-0.458909,0.619297,1
0.965601,0.240431,0.723072,-1.101409,-0.307316,0.020957,0.195158,0.360979,-0.286589,0.9586,-0.31958,0.961284,0.050949,0.138717,0.581508,-0.471831,1.478621,-0.124987,0.901146,1.153878,1
-2.302721,0.245101,-0.616597,-0.23049,1.293246,0.438872,2.808522,2.088546,-0.179083,-0.341002,-3.113524,-0.281855,1.51176,-1.805268,-1.134539,-1.221904,-0.785368,-0.50841,0.018232,0.419756,0
-0.125633,-1.932807,-0.817515,2.171582,-0.814205,0.22793,-2.792766,0.417709,-0.04812,-0.328195,1.392518,0.963279,-3.708258,-1.398701,-1.363656,0.385301,-0.580222,2.474712,-0.15169,-0.979727,0
-0.079212,0.111024,-1.402122,2.651997,-0.161627,-0.504743,-0.141222,0.356927,-0.564152,-2.469034,-0.193661,0.804977,2.34339,-0.160151,-1.942091,1.33373,-0.04322,-1.079298,-0.404534,1.870473,0
-0.072485,0.800083,-1.091671,-1.401333,0.535262,0.930848,-0.565812,0.554807,-3.002277,-1.29346,0.649532,0.481056,0.064181,1.25745,0.999894,-0.143428,0.996593,-0.424148,-0.335886,0.076626,0
-0.635594,0.307803,1.113242,-2.055529,0.828653,0.823724,0.060869,2.173641,-2.791173,-1.945283,0.150472,1.645709,0.203117,-0.461711,2.378576,-2.641262,-0.741121,0.624223,0.853568,2.270903,0
-1.081641,0.139707,-0.125968,-1.793179,0.170033,-0.962334,-1.640121,-0.194841,-1.695906,1.511336,0.095754,-0.590478,-0.473699,-1.255325,0.578187,-0.140144,0.576243,1.398907,0.269036,-0.629856,0
0.70053,-1.579939,-1.73785,-1.085977,-0.117988,-0.908111,-0.009567,-0.988388,1.340347,-0.456942,0.842695,-1.160499,-1.476684,-0.825198,-0.015523,0.531112,-0.647263,0.095792,-2.731785,-1.924176,0
0.151548,0.054992,1.137871,-0.159367,0.488937,0.534093,0.750744,0.478491,1.133804,0.372836,0.221013,0.726491,-0.285805,1.060225,0.673818,0.399751,-0.419322,0.909014,0.399537,0.351669,1
-0.494985,-0.20649,-0.261426,1.00074,-0.1482,0.324474,0.509156,1.089015,-0.034437,0.530567,-0.225965,0.407891,0.021838,-0.331125,1.077594,-0.173641,-0.314067,0.417815,-1.070628,1.573858,1
-0.234622,-0.039061,0.117078,0.618287,-0.408694,0.622701,-1.43408,0.105018,0.255506,0.163201,-0.225965,-0.961623,0.678145,0.953198,0.916881,-0.364772,1.336493,-0.452235,0.463427,0.293695,1
0.485243,-0.184477,0.078838,0.236505,-0.611449,-0.705105,-0.754079,-0.019248,1.184625,-0.050479,-0.642617,0.250254,0.310957,-0.11034,0.434741,-0.222245,-0.698214,0.775763,0.215341,0.798614,1
-1.401208,-1.245082,-1.060561,0.337821,0.372788,0.38531,1.380717,2.608572,1.529299,-0.090923,0.47351,-2.631114,-1.155808,-0.671053,-0.093223,-1.328963,0.856476,-0.591365,0.831818,1.122868,0
0.186532,0.321144,-1.06121,-0.949099,0.380845,0.561866,-0.05038,-0.564938,-2.17871,1.350234,0.614591,-0.250593,0.829651,1.264855,-2.426224,1.721246,-0.418652,-0.091674,-1.32687,-0.139768,0
1.291223,2.662478,0.465768,-0.821615,0.213672,-0.259417,-0.64283,-0.250221,0.785221,-0.088227,-0.121802,-0.304469,-2.806498,0.608558,-0.67033,-0.130948,0.440149,-0.114536,-0.360354,-1.969343,0
2.373039,1.308373,0.051617,-0.185535,-0.372439,0.994328,-0.008908,-0.702711,-0.105457,0.384295,-0.050602,-3.110677,2.046993,-1.321965,0.790037,-0.109931,-0.253059,-0.240602,1.683467,-2.348201,0
-0.145817,-0.047733,-0.505768,-0.125819,0.674908,0.550624,-0.276169,-0.772948,-0.190159,-0.120582,-0.032802,0.906078,0.500836,-0.578835,0.195663,0.632261,0.23098,-0.730495,-0.165284,-0.089882,1
2.018488,-0.076416,-0.928993,1.119502,-0.238164,-0.134439,0.704665,0.074627,0.385165,-0.167767,0.725347,-0.588482,-0.129006,-0.512195,0.558928,0.621095,-1.2084,-0.036153,-0.364433,0.899059,1
-2.990966,-1.309785,2.805491,0.424377,0.269397,0.625346,-1.094409,-1.740737,-0.340017,-0.853968,-2.470086,1.063715,1.073119,-0.666341,-1.019649,0.406976,2.180544,-0.88922,-0.458909,-0.327174,0
-1.610439,1.848681,-1.617947,-0.850466,-0.188482,0.130064,0.612506,-1.51922,-2.753383,-1.343341,0.260569,-2.120955,0.469741,-0.784811,0.187029,-1.057702,0.9919,-0.503837,1.779983,-0.44245,0
1.833476,0.107022,-1.089079,0.922236,-0.015938,0.877947,-1.180643,1.329443,-1.104293,-0.019472,-0.890499,-0.13752,-0.553091,1.267547,-0.067987,0.782012,-0.161883,0.080115,0.71899,0.342232,1
0.705912,-1.208394,-0.216706,-0.463317,-0.342899,1.151046,0.327472,-0.408255,-0.781121,-0.165744,0.361436,-0.421533,0.603384,1.102631,0.73558,0.730781,-0.890623,-1.079298,0.199708,-0.807151,1
0.107145,0.544605,0.498174,0.012401,-0.495301,-1.03375,1.210223,1.214632,-0.052681,0.126127,-0.264861,0.445804,0.565673,-0.141303,1.549109,-1.054418,0.265841,1.044224,-0.089159,-0.153924,1
0.555884,0.13904,0.260313,-0.70084,0.805155,0.282153,0.488092,0.254272,-0.292453,0.216452,0.29485,0.140507,0.426076,-0.792215,-0.267218,-0.948672,0.314111,-0.079263,-0.278792,1.739692,1
0.84383,-1.816741,0.22661,-0.448555,0.245227,-0.685928,-0.521707,0.632473,-0.431235,0.356658,0.894118,0.814289,0.156805,-0.100916,0.002408,-0.815341,0.122373,0.519712,-0.748456,0.467619,1
-0.04221,0.991526,-0.302258,0.302931,0.628583,0.368778,-0.484843,-0.132033,-0.668402,1.00983,-0.081587,0.152479,0.021177,-0.905973,-0.267882,-0.140144,0.218242,1.081456,1.37149,-0.648058,1
-0.914121,-0.231838,-1.640631,0.24657,-3.093528,-1.02317,-0.208367,-2.796323,-0.628657,-3.36824,0.409562,-2.022515,-2.405569,0.586345,0.094055,0.018147,-0.883249,1.867245,-0.062651,-0.706033,0
1.985522,-1.363816,0.621965,0.722287,0.309679,0.484498,-0.548038,0.069224,-0.191462,-1.418836,1.490089,1.253944,-0.913001,0.403255,-1.034924,1.242434,0.723734,-1.719425,-0.167323,-0.194372,0
-1.793433,-0.141787,0.883159,-0.318387,-0.129401,-0.183372,-0.011542,-0.527118,-0.953132,-0.232477,-0.964336,0.13452,-0.147531,0.191893,0.203632,-0.804175,0.128406,-1.919301,1.995444,-0.31504,0
1.787728,0.024975,1.056207,1.639503,1.581937,-0.189985,1.150978,-0.659488,0.101087,-0.318084,-0.589876,-1.153182,-1.923263,0.836747,0.685108,-1.62584,2.162443,0.169602,-0.076925,-0.05348,0
-0.733146,-0.366581,-3.178627,1.22887,-0.385867,-0.074926,0.205032,-2.060857,0.056781,-1.763285,1.758407,-0.521969,1.269614,0.228915,0.135893,-0.016664,-1.277452,1.281986,1.273615,-0.360881,0
-1.498759,-0.882208,-0.666503,0.956456,-1.67021,1.093517,-0.032606,-0.900591,0.409273,-1.082477,-1.730396,1.046421,0.074105,-0.988768,-1.10067,0.322905,0.451546,1.512562,1.450334,-0.483571,0
0.415275,-0.05974,-0.138283,-0.013767,-0.20191,1.63641,1.55516,0.269805,-0.719223,0.976126,0.64294,-0.035754,0.586844,-0.680477,0.73226,-0.9224,0.061365,0.274113,-0.138776,-0.065614,1
0.033141,-0.069745,0.88964,0.097614,-0.512757,0.955975,0.787608,-0.038158,-0.172567,2.637029,0.071361,-2.184808,-2.747616,-0.592297,0.91024,-2.324025,1.116597,0.096445,-0.216261,1.447796,0
1.2226,1.229662,0.445028,0.466648,-0.276433,0.313894,0.837637,-0.641929,0.442502,-0.031605,0.419451,0.266882,-0.27125,-0.047739,2.128208,0.41026,-0.215516,0.519712,0.894349,-0.088534,1
0.331851,0.712033,-0.52586,-0.090928,0.968971,0.635265,0.321547,0.610862,0.33695,0.33711,-0.808751,-0.377634,0.529285,0.838766,-0.431252,0.283496,0.898042,0.078155,0.1297,0.405599,1
-0.141107,-0.061741,0.125503,-0.078851,0.129079,-0.858516,-0.116866,-0.185386,-0.204493,-0.078116,-0.064446,-0.265226,1.309972,-0.356703,-0.585989,0.08317,0.031867,-0.581567,-0.397737,0.965123,1
-0.001844,0.612643,0.067172,-0.45191,-0.05085,0.731809,0.64937,-0.801313,0.04375,-0.097664,1.099807,-0.450134,-0.346011,-0.531716,-0.032789,0.648024,0.493112,-0.106044,1.100295,-1.256793,1
-0.186856,-0.007043,0.925935,0.270054,0.063955,-0.248175,-0.528948,0.573717,-0.121094,0.445635,-0.492965,0.087296,0.834282,-0.868278,-0.054705,0.476597,0.534677,-0.155034,-0.661456,-0.425597,1
0.100418,-0.13645,1.181295,1.116147,-0.259648,1.17419,1.795432,-1.573248,-1.144038,1.303049,-0.751395,-0.891784,-2.140929,0.933004,4.068723,-1.463609,-1.32304,-0.182468,1.359935,-0.665585,0
-0.32881,-0.41661,1.658962,-1.027602,0.736675,0.16974,0.082592,0.206322,0.649046,0.802217,-1.650626,-0.960958,-1.13993,1.359765,-0.178892,0.633574,0.625854,-1.584215,-0.061292,-1.499478,0
