A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,Class
0.237508,0.124988,0.245162,0.137495,0.070613,0.184997,0.173044,0.208841,0.341944,0.155492,0.237508,-0.423798,-0.127987,-0.266342,-0.060351,0.348688,-0.495594,-0.295782,-0.147707,-0.217889,0.237508,0.145447,0.249419,0.128514,0.325135,0.428629,0.359707,0.340506,0.328816,0.358044,0.237508,0.387626,0.544501,0.489482,0.727569,0.806603,0.308063,0.63985,0.704921,0.603892,5
-0.141085,0.07633,0.835336,0.372091,0.60889,0.58053,0.352818,0.869425,0.719013,0.828818,-0.141085,-0.331376,0.418372,0.071875,0.493089,1.092385,-0.127306,0.299576,0.437133,0.367755,-0.141085,0.406745,0.60199,0.468641,0.683681,0.655323,0.333366,0.561259,0.55452,0.382558,-0.141085,0.509304,0.774541,0.350697,0.795227,0.753775,0.362911,0.829306,0.893541,0.908019,5
-0.362341,0.100659,0.647119,0.472011,0.570744,0.670424,0.212994,0.665821,0.672409,0.617638,-0.362341,-0.496763,0.272874,-0.144008,0.272738,0.689024,-0.239838,0.158232,0.290923,0.281631,-0.362341,0.136436,0.44698,0.166306,0.455157,0.428629,0.170934,0.430442,0.455527,0.315145,-0.362341,0.355883,0.605038,0.364576,0.644298,0.560069,0.399476,0.710896,0.734703,0.749485,5
-0.082084,0.319618,0.739632,0.528488,0.816571,0.872685,0.382781,0.543658,0.651225,0.596214,-0.082084,-0.418934,0.070959,-0.12242,-0.009107,0.625999,-0.224493,-0.090191,0.073824,0.209861,-0.082084,0.122921,0.270695,0.173865,0.297555,0.428629,0.232395,0.33233,0.435728,0.33353,-0.082084,0.239495,0.408293,0.288244,0.358053,0.395713,0.283687,0.379347,0.446811,0.532714,5
-0.136168,0.256363,0.2005,0.376435,0.333394,0.490637,0.08815,0.235988,0.435152,0.033069,-0.136168,-0.263275,0.139254,-8.6e-05,0.165125,0.336083,-0.214263,0.076852,0.100407,0.060579,-0.136168,0.424766,0.486493,0.544225,0.64428,0.718956,0.487018,0.589875,0.796062,0.486743,-0.136168,0.403497,0.65044,0.586631,0.675524,0.742035,0.740751,0.796151,0.779376,0.917725,5
4.111941,2.830345,1.352138,2.209757,1.498953,1.340133,2.430213,1.656697,1.316391,0.905333,4.111941,2.514259,1.012241,3.180588,1.333499,1.111293,1.755057,0.890651,0.494731,0.123736,4.111941,2.816998,0.355798,2.059679,0.860984,0.591689,2.598635,1.23987,0.906934,0.272245,4.111941,3.00636,1.056037,2.807186,1.154333,0.413323,2.09366,0.829306,0.377319,0.073289,5
6.176994,3.881347,1.511644,3.230683,1.808356,1.861518,3.738571,2.03676,1.735826,1.517448,6.176994,3.608734,1.273544,4.432708,1.594846,1.464234,2.762734,1.104808,0.614357,0.31608,6.176994,4.046903,0.790433,2.853309,1.538674,1.01326,3.696149,2.073826,1.390019,0.603184,6.176994,3.741722,1.328453,3.279054,1.300058,0.700946,2.532441,0.909825,0.714849,0.393592,5
2.671321,0.879179,-0.29397,0.58062,-0.056539,-0.14761,1.071916,0.091203,0.083504,0.060614,2.671321,0.758235,1.10726,0.453268,0.86205,1.684823,-0.193802,0.239612,0.348521,0.31608,2.671321,1.618629,0.978876,1.201804,0.892504,0.655323,1.40893,0.843332,0.673311,0.400944,2.671321,1.837188,1.476768,1.460975,1.367715,1.38185,1.057648,1.037709,1.092087,1.011551,5
-0.101751,0.120122,-0.064281,0.4807,0.341871,0.670424,0.387775,-0.003813,0.367365,0.057553,-0.101751,-0.671879,-0.255669,-0.439048,-0.34732,0.153309,-0.500709,-0.458542,-0.24518,-0.177698,-0.101751,-0.034759,0.407468,0.018918,0.238454,0.229775,0.012892,0.230129,0.309017,0.345787,-0.101751,0.239495,0.308407,0.211913,0.420507,0.378103,0.167897,0.346192,0.402138,0.38065,5
2.543484,2.192932,1.40956,2.031638,1.613389,1.232261,1.970789,1.697418,1.422309,1.116512,2.543484,1.599764,1.030057,2.475371,1.251508,1.60289,1.494186,0.942048,0.751706,0.439525,2.543484,1.979041,0.951521,1.613735,1.207709,0.969512,2.076218,1.472887,1.259349,0.894287,2.543484,2.196933,1.086306,2.106323,1.221991,0.595288,1.874269,1.189274,0.694994,0.413004,5
2.386147,1.292768,0.640738,1.149732,0.558029,0.490637,1.426472,0.607001,0.566491,0.84106,2.386147,0.928486,0.228334,1.280819,0.313734,0.468436,0.604156,0.085418,-0.067956,-0.203535,2.386147,1.578083,0.021464,1.284946,0.486678,0.49624,1.825985,0.900564,0.82774,0.443843,2.386147,1.625573,0.605038,1.585881,0.826453,0.665727,1.142967,0.658795,0.58083,0.377415,5
-0.31809,0.280692,0.835336,0.593654,0.76571,0.967074,0.402756,0.72464,0.998636,0.773728,-0.31809,-0.555135,0.15707,-0.302322,0.119005,0.518856,-0.331911,-0.000245,0.135852,0.218473,-0.31809,-0.106842,0.249419,-0.056666,0.183293,0.186027,0.078743,0.242393,0.26942,0.305952,-0.31809,0.096655,0.47791,0.267427,0.43612,0.642247,0.338534,0.450393,0.501411,0.613598,5
-0.298423,0.334215,0.560985,0.55021,0.630082,0.976063,0.332843,0.584379,0.76138,0.605396,-0.298423,-0.389748,0.317414,-0.136812,0.231743,0.783562,-0.296105,0.093985,0.295354,0.396463,-0.298423,0.055344,0.535123,0.022697,0.423637,0.456469,-0.013448,0.328242,0.41197,0.364173,-0.298423,0.31356,0.520286,0.371515,0.540209,0.419192,0.490889,0.597222,0.58083,0.565067,5
0.503015,0.942434,0.857667,0.85866,0.943723,0.751329,0.552568,0.978015,0.952033,0.675789,0.503015,0.228022,0.142223,0.539621,0.195871,0.260452,0.087529,0.008322,-0.063525,-0.080091,0.503015,0.659033,0.586793,0.5669,0.667921,0.392835,0.662621,0.696163,0.586197,0.471421,0.503015,0.858469,0.956151,0.926654,1.055449,0.93574,0.905294,1.042445,0.863759,0.810957,5
-0.027999,0.07633,0.104796,0.528488,0.363063,0.576036,0.282906,0.177169,0.536834,0.155492,-0.027999,-0.258411,0.136284,-8.6e-05,0.037013,0.35499,-0.204033,-0.073058,0.011795,0.069191,-0.027999,0.271591,0.492571,0.366603,0.459097,0.611575,0.346537,0.35277,0.507003,0.480614,-0.027999,0.318851,0.550555,0.614388,0.602662,0.812473,0.429947,0.554594,0.516302,0.548891,5
-0.386925,-0.561083,-1.75186,-0.596703,-1.018655,-0.574606,-0.441186,-0.935871,-0.920599,-1.457431,-0.386925,-0.988061,-1.571089,-1.101089,-1.607935,-1.800473,-1.119638,-1.439383,-1.569931,-1.532719,-0.386925,-1.336746,-0.574259,-1.500315,-1.491233,-1.798534,-1.290954,-1.36011,-1.500571,-0.570422,-0.386925,-0.675739,-1.459269,-0.801215,-1.53116,-1.693958,-0.953433,-1.401547,-1.588294,-1.573524,8
-0.603264,-0.634069,-1.735909,-0.431617,-0.921172,-0.349871,-0.446179,-0.972067,-0.657922,-1.267676,-0.603264,-1.133991,-1.416683,-1.266599,-1.495197,-1.548372,-1.221941,-1.370852,-1.34397,-1.25138,-0.603264,-1.629581,-0.653284,-1.772417,-1.688236,-1.874099,-1.589478,-1.589039,-1.65104,-0.579615,-0.603264,-0.887354,-1.307927,-0.946939,-1.291755,-1.371115,-1.063129,-1.240508,-1.305365,-1.327634,8
-0.303339,-0.789773,-1.806092,-0.479405,-1.048323,-0.475722,-0.471148,-1.107803,-0.759604,-1.139132,-0.303339,-1.129127,-1.499825,-1.065108,-1.490073,-1.403414,-1.022451,-1.379419,-1.348401,-1.2887,-0.303339,-1.242138,-0.495235,-1.439848,-1.396672,-1.651382,-1.277784,-1.33967,-1.468894,-0.625579,-0.303339,-0.643997,-1.174746,-0.620795,-1.151235,-1.18328,-0.874209,-1.21209,-1.315292,-1.437637,8
-0.883521,-1.052524,-1.774191,-0.796543,-1.26872,-0.695962,-1.070396,-1.533111,-1.166329,-1.705338,-0.883521,-1.562052,-1.633445,-1.79911,-1.88978,-1.895011,-1.63115,-1.777752,-1.813614,-1.641809,-0.883521,-1.76023,-0.790057,-1.889572,-1.865539,-2.140563,-1.79142,-1.822056,-1.963858,-0.981031,-0.883521,-1.157163,-1.53494,-1.168994,-1.562386,-1.61765,-1.252048,-1.491539,-1.558512,-1.469991,8
-0.490177,-0.960075,-1.889036,-0.570636,-1.039847,-0.426281,-0.471148,-1.116853,-0.814681,-1.276857,-0.490177,-1.386936,-1.588905,-1.475286,-1.659179,-1.66812,-1.262862,-1.516479,-1.552209,-1.406403,-0.490177,-1.449375,-0.577299,-1.655262,-1.593675,-1.866145,-1.514847,-1.515454,-1.65896,-0.726699,-0.490177,-0.596384,-1.226202,-0.641613,-1.104395,-1.259588,-0.929057,-1.122098,-1.211055,-1.327634,8
0.262092,-0.166957,-1.844374,-0.314319,-0.895741,-0.084684,-0.20648,-0.8861,-0.776551,-1.598218,0.262092,-0.282733,-1.170228,-0.410264,-1.04937,-1.226943,-0.664393,-0.976803,-1.073703,-1.188222,0.262092,-0.408686,0.133922,-0.589531,-0.423476,-0.700861,-0.461234,-0.358545,-0.439368,0.134354,0.262092,-0.093798,-1.086967,-0.086474,-0.927444,-1.130451,-0.185566,-0.790549,-0.943017,-1.062332,8
-0.519678,-0.687593,-1.592353,-0.657524,-0.89998,-0.489206,-0.566029,-0.904199,-0.861285,-1.420704,-0.519678,-1.3237,-1.52358,-1.489678,-1.602811,-1.510557,-1.344703,-1.50363,-1.503472,-1.415016,-0.519678,-1.584529,-0.720151,-1.761079,-1.802498,-2.068976,-1.567528,-1.683063,-1.813389,-0.760405,-0.519678,-0.956129,-1.540993,-1.155116,-1.67168,-1.799615,-1.233766,-1.562585,-1.687567,-1.599407,8
-0.898271,-0.911417,-1.895416,-0.735722,-1.154283,-0.592584,-0.770772,-1.275212,-1.094305,-1.677793,-0.898271,-1.537731,-1.654231,-1.777522,-1.812913,-1.926523,-1.595344,-1.679239,-1.720572,-1.552814,-0.898271,-1.836817,-0.704954,-1.957597,-1.830079,-1.977503,-1.870441,-1.801616,-1.841107,-0.787984,-0.898271,-1.030194,-1.504671,-1.148177,-1.515546,-1.635259,-1.245954,-1.406283,-1.484057,-1.431167,8
0.099838,-0.162091,-1.75186,-0.257842,-0.972032,-0.313913,-0.186505,-0.963018,-0.844338,-1.512522,0.099838,-0.632965,-1.517641,-0.568578,-1.449077,-1.516859,-0.736005,-1.302322,-1.352831,-1.397791,0.099838,-1.030396,-0.443565,-1.213097,-1.27453,-1.46446,-0.913409,-1.106652,-1.167955,-0.27319,0.099838,-0.527609,-1.317007,-0.57916,-1.385435,-1.453293,-0.691383,-1.297345,-1.424493,-1.41499,8
-0.549179,-0.945477,-1.739099,-0.727033,-1.124615,-0.538648,-0.675891,-1.229966,-0.95873,-1.362553,-0.549179,-1.265328,-1.407775,-1.367345,-1.51057,-1.510557,-1.303783,-1.465082,-1.503472,-1.406403,-0.549179,-1.309715,-0.583378,-1.496536,-1.463653,-1.862168,-1.453386,-1.417342,-1.591645,-0.797176,-0.549179,-0.776256,-1.177772,-0.815094,-1.166849,-1.241978,-1.05094,-1.193144,-1.28551,-1.324399,8
-0.391842,-0.721653,-1.646586,-0.635802,-0.89998,-0.466733,-0.491123,-0.877051,-0.840101,-1.39622,-0.391842,-1.231278,-1.529518,-1.424913,-1.618184,-1.636607,-1.308898,-1.499347,-1.547778,-1.449465,-0.391842,-1.422344,-0.628969,-1.632587,-1.664596,-1.925801,-1.453386,-1.548158,-1.666879,-0.653157,-0.391842,-0.776256,-1.338195,-0.905304,-1.317777,-1.476773,-1.032658,-1.268927,-1.424493,-1.424696,8
-0.858937,-0.86276,-2.016641,-0.722689,-1.256005,-0.615058,-0.770772,-1.302359,-1.047701,-1.601278,-0.858937,-1.382072,-1.722526,-1.619208,-1.833411,-1.976943,-1.498157,-1.640691,-1.689557,-1.558556,-0.858937,-1.688148,-0.707993,-1.791313,-1.692176,-1.945686,-1.73435,-1.666711,-1.761912,-0.815562,-0.858937,-1.072517,-1.577316,-1.189812,-1.682088,-1.840704,-1.252048,-1.548376,-1.682603,-1.58323,8
-0.99169,-1.242288,-1.866705,-1.183192,-1.370442,-0.844287,-1.220209,-1.44262,-1.335798,-1.699217,-0.99169,-1.800405,-1.663139,-2.187699,-1.992269,-2.002153,-1.881791,-1.876264,-1.911088,-1.682,-0.99169,-1.859343,-0.863003,-1.99161,-1.95222,-2.228059,-1.962633,-1.928344,-2.043052,-1.036188,-0.99169,-1.199486,-1.516779,-1.411868,-1.572795,-1.646999,-1.410497,-1.448911,-1.508875,-1.437637,8
0.153922,-0.02585,-1.566832,-0.249153,-0.92541,-0.489206,-0.296367,-0.967542,-0.975677,-1.711459,0.153922,-0.409205,-1.217737,-0.309518,-1.105739,-1.113498,-0.603012,-1.083881,-1.149024,-1.245638,0.153922,-0.845685,-0.191295,-1.039255,-1.006606,-1.237766,-0.759757,-0.820491,-0.914534,-0.101593,0.153922,-0.517028,-1.253443,-0.613856,-1.333391,-1.506122,-0.648724,-1.235772,-1.374856,-1.317928,8
-0.052583,-0.308064,-1.601924,-0.37514,-0.866072,-0.43527,-0.301361,-0.872527,-0.857048,-1.469674,-0.052583,-0.881046,-1.502794,-0.971559,-1.520819,-1.674422,-1.032681,-1.426533,-1.56107,-1.544202,-0.052583,-1.201592,-0.510432,-1.43229,-1.491233,-1.786603,-1.168032,-1.306965,-1.433256,-0.457045,-0.052583,-0.612255,-1.332141,-0.690187,-1.317777,-1.506122,-0.770608,-1.235772,-1.429456,-1.434402,8
-0.662265,-0.721653,-1.704008,-0.553259,-0.916933,-0.385828,-0.630948,-1.026362,-0.810444,-1.39622,-0.662265,-1.343157,-1.66017,-1.532855,-1.766793,-1.876103,-1.40097,-1.606426,-1.640821,-1.504011,-0.662265,-1.60255,-0.635048,-1.723287,-1.625195,-1.814443,-1.598258,-1.576775,-1.619363,-0.607193,-0.662265,-0.866193,-1.241336,-0.891425,-1.151235,-1.359376,-0.959527,-1.103152,-1.250764,-1.28881,8
-0.337757,-0.385916,-1.697628,-0.270875,-0.755874,-0.098168,-0.226455,-0.904199,-0.789261,-1.573733,-0.337757,-0.99779,-1.663139,-0.928383,-1.541317,-1.567279,-0.920149,-1.370852,-1.432582,-1.475302,-0.337757,-1.507942,-0.704954,-1.66282,-1.715817,-1.929778,-1.378755,-1.54407,-1.623322,-0.576551,-0.337757,-0.866193,-1.495591,-0.905304,-1.557182,-1.61765,-0.965622,-1.420492,-1.498948,-1.434402,8
-0.814686,-1.183899,-2.188908,-0.822609,-1.421302,-0.637531,-0.805728,-1.49239,-1.107015,-1.570673,-0.814686,-1.688525,-1.921472,-1.878267,-2.222869,-2.254254,-1.554423,-1.953361,-1.973116,-1.719321,-0.814686,-1.742209,-0.805254,-1.848001,-1.826139,-2.025228,-1.659719,-1.703503,-1.79755,-0.791048,-0.814686,-0.728643,-1.338195,-0.655491,-1.224097,-1.230239,-0.947339,-1.202617,-1.201128,-1.392342,8
-1.031025,-1.140107,-1.75186,-0.944252,-1.205144,-0.606068,-1.190246,-1.311408,-1.056174,-1.613521,-1.031025,-1.58151,-1.541396,-1.755934,-1.695051,-1.497952,-1.610689,-1.593576,-1.512333,-1.383437,-1.031025,-1.683642,-0.692796,-1.779975,-1.629135,-1.890007,-1.77825,-1.629919,-1.753993,-0.928939,-1.031025,-1.305294,-1.47743,-1.293901,-1.520751,-1.61178,-1.319084,-1.448911,-1.558512,-1.489404,8
-0.101751,-0.351856,-1.783761,-0.292597,-0.976271,-0.219525,-0.411223,-1.116853,-0.848575,-1.671672,-0.101751,-0.681608,-1.381051,-0.647735,-1.320966,-1.346691,-0.868998,-1.276623,-1.330678,-1.403532,-0.101751,-1.016881,-0.355422,-1.20176,-1.183908,-1.492299,-0.98804,-1.037156,-1.175875,-0.362053,-0.101751,-0.469415,-1.292792,-0.350165,-1.161644,-1.382855,-0.496369,-1.098416,-1.245801,-1.324399,8
-0.7311,-0.731384,-1.98793,-0.605391,-1.090707,-0.466733,-0.66091,-1.306884,-1.170566,-1.833882,-0.7311,-1.095076,-1.52061,-1.223423,-1.515695,-1.775263,-1.237286,-1.409401,-1.507903,-1.50114,-0.7311,-1.476406,-0.543865,-1.587237,-1.424252,-1.72297,-1.545577,-1.392814,-1.472853,-0.656221,-0.7311,-0.813289,-1.435054,-0.870607,-1.427071,-1.629389,-0.965622,-1.287873,-1.374856,-1.359988,8
-0.264005,-0.853028,-1.933697,-0.722689,-1.171237,-0.484712,-0.665904,-1.252589,-1.030754,-1.488037,-0.264005,-1.236142,-1.758158,-1.46809,-1.915402,-1.813078,-1.354934,-1.713504,-1.733864,-1.590135,-0.264005,-1.278179,-0.562102,-1.466303,-1.459713,-1.718993,-1.220713,-1.315141,-1.453055,-0.598,-0.264005,-0.797418,-1.350302,-1.037149,-1.489524,-1.60004,-1.221578,-1.453647,-1.623039,-1.576759,8
-0.239421,-0.439439,-1.735909,-0.366451,-0.849119,-0.417291,-0.16653,-0.845379,-0.924836,-1.546188,-0.239421,-0.822674,-1.562181,-0.762872,-1.46445,-1.674422,-0.833192,-1.310888,-1.472458,-1.512623,-0.239421,-1.15654,-0.352383,-1.288681,-1.207549,-1.468437,-1.062671,-1.086212,-1.207553,-0.325282,-0.239421,-0.469415,-1.350302,-0.551403,-1.333391,-1.61765,-0.721854,-1.197881,-1.429456,-1.46352,8
0.355511,0.037404,-1.684867,0.128806,-0.556669,0.198482,0.232969,-0.68702,-0.535057,-1.509461,0.355511,-0.292461,-1.167258,-0.072047,-0.916134,-1.012657,-0.408637,-0.908272,-0.90534,-1.067648,0.355511,-0.715036,-0.036285,-0.929658,-0.817483,-1.04289,-0.667566,-0.726467,-0.815541,-0.012729,0.355511,-0.162573,-1.217121,-0.176684,-1.177257,-1.429814,-0.325732,-1.074734,-1.275583,-1.321163,8
-1.262114,-0.979538,-1.624255,-0.696623,-0.95084,-0.493701,-1.170271,-1.374752,-1.047701,-1.668611,-1.262114,-1.586374,-1.633445,-1.662384,-1.730922,-1.84459,-1.610689,-1.657823,-1.676266,-1.601618,-1.262114,-2.152178,-1.051446,-2.207023,-2.161044,-2.387142,-2.160185,-2.124569,-2.189561,-1.112794,-1.262114,-1.421682,-1.631799,-1.39105,-1.650862,-1.699828,-1.349555,-1.515221,-1.484057,-1.385871,8
-0.544262,-0.887088,-1.936888,-0.54457,-1.107661,-0.394818,-0.675891,-1.370227,-1.056174,-1.674732,-0.544262,-1.318836,-1.547334,-1.424913,-1.628433,-1.655515,-1.329358,-1.555028,-1.587654,-1.483915,-0.544262,-1.404323,-0.537787,-1.560782,-1.479413,-1.734901,-1.466556,-1.458222,-1.552048,-0.656221,-0.544262,-0.739224,-1.153558,-0.717944,-1.073169,-1.335896,-0.843738,-1.041579,-1.151491,-1.191748,8
-0.996607,-1.183899,-1.908176,-0.905152,-1.281435,-0.72293,-1.030447,-1.44262,-1.098541,-1.460492,-0.996607,-1.722575,-1.823484,-1.885463,-2.038389,-2.008456,-1.600459,-1.846282,-1.795892,-1.561427,-0.996607,-1.994498,-0.8782,-2.078531,-2.062542,-2.196242,-1.936292,-1.99784,-2.06681,-0.981031,-0.996607,-1.278842,-1.54402,-1.328597,-1.630044,-1.59417,-1.447062,-1.619422,-1.652821,-1.612348,8
-0.706516,-1.25202,-2.099584,-0.727033,-1.383157,-0.812824,-0.640935,-1.505964,-1.107015,-1.426826,-0.706516,-1.586374,-1.903656,-1.76313,-2.176749,-2.260557,-1.477696,-1.906246,-1.893365,-1.636068,-0.706516,-1.661117,-0.67456,-1.825326,-1.727637,-1.91387,-1.699229,-1.674887,-1.761912,-0.748148,-0.706516,-0.786837,-1.323061,-0.856729,-1.359413,-1.423944,-1.209389,-1.392074,-1.459238,-1.528228,8
-0.662265,-0.741116,-1.684867,-0.722689,-1.145807,-0.51168,-0.840685,-1.220917,-0.962966,-1.509461,-0.662265,-1.284785,-1.499825,-1.396129,-1.654055,-1.529464,-1.314013,-1.520763,-1.48575,-1.374824,-0.662265,-1.566509,-0.638087,-1.674158,-1.593675,-1.822397,-1.536797,-1.511366,-1.587685,-0.711377,-0.662265,-1.035485,-1.531913,-1.182873,-1.614431,-1.60004,-1.191107,-1.477329,-1.523766,-1.437637,8
-0.500011,-0.385916,-1.541311,-0.340385,-0.866072,-0.439765,-0.531073,-0.985641,-0.746893,-1.356432,-0.500011,-0.954011,-1.437469,-0.921187,-1.397833,-1.548372,-1.017336,-1.289472,-1.361693,-1.351858,-0.500011,-1.390808,-0.562102,-1.553224,-1.503053,-1.830351,-1.435826,-1.42143,-1.548088,-0.686863,-0.500011,-0.712772,-1.395705,-0.648552,-1.3438,-1.517862,-0.709666,-1.221563,-1.34011,-1.392342,8
-0.519678,-0.911417,-1.786951,-0.540226,-0.997463,-0.516175,-0.501111,-1.089705,-0.797734,-1.166677,-0.519678,-1.279921,-1.579997,-1.324168,-1.674553,-1.724842,-1.232171,-1.525046,-1.56107,-1.455207,-0.519678,-1.507942,-0.583378,-1.685496,-1.605495,-1.846259,-1.576308,-1.580863,-1.670839,-0.735891,-0.519678,-0.845031,-1.386624,-0.953878,-1.473911,-1.553081,-1.221578,-1.486802,-1.613112,-1.634996,8
-0.529512,-0.663264,-1.818853,-0.679245,-1.234813,-0.51168,-0.865653,-1.419997,-1.183276,-1.858367,-0.529512,-1.046433,-1.467162,-1.151462,-1.51057,-1.516859,-1.257746,-1.486497,-1.499041,-1.486786,-0.529512,-1.291695,-0.46788,-1.405836,-1.25877,-1.504231,-1.352415,-1.245645,-1.298626,-0.530587,-0.529512,-0.744514,-1.289766,-0.815094,-1.229302,-1.359376,-0.794984,-1.069997,-1.086963,-1.072039,8
-0.249255,-0.556217,-2.026211,-0.531537,-1.213621,-0.574606,-0.391248,-1.261638,-1.166329,-1.784913,-0.249255,-1.036704,-1.719557,-1.216226,-1.848784,-2.002153,-1.21171,-1.674956,-1.787031,-1.710709,-0.249255,-1.395313,-0.662402,-1.647704,-1.715817,-2.064998,-1.462166,-1.613567,-1.773792,-0.738956,-0.249255,-0.612255,-1.525859,-0.828972,-1.630044,-1.846574,-1.002187,-1.496275,-1.657785,-1.589701,8
-0.504928,-1.071987,-2.016641,-0.748755,-1.323819,-0.767877,-0.58101,-1.334031,-1.02228,-1.34419,-0.504928,-1.537731,-1.79379,-1.748738,-2.048638,-2.159716,-1.452121,-1.833432,-1.902227,-1.64468,-0.504928,-1.539478,-0.735348,-1.761079,-1.822198,-2.14454,-1.611428,-1.736207,-1.92822,-0.94426,-0.504928,-0.601674,-1.353329,-0.711005,-1.317777,-1.441554,-1.014375,-1.292609,-1.399674,-1.50558,8
-0.45576,-0.950343,-2.023021,-0.948596,-1.50607,-1.006096,-0.880634,-1.456194,-1.356982,-1.650248,-0.45576,-1.440444,-1.802698,-1.820699,-2.125504,-2.134506,-1.65161,-1.953361,-2.039575,-1.825541,-0.45576,-1.525962,-0.72319,-1.738404,-1.822198,-2.116701,-1.571918,-1.736207,-1.892583,-0.86459,-0.45576,-0.887354,-1.444134,-1.085724,-1.447888,-1.523732,-1.160636,-1.368392,-1.48902,-1.495874,8
-0.450843,-0.697324,-1.659346,-0.670557,-1.010178,-0.547637,-0.625954,-0.990165,-0.916362,-1.39928,-0.450843,-1.061026,-1.389959,-1.223423,-1.443953,-1.548372,-1.252631,-1.366569,-1.410429,-1.354729,-0.450843,-1.332241,-0.507393,-1.575899,-1.483353,-1.738878,-1.492897,-1.44187,-1.583725,-0.683799,-0.450843,-0.818579,-1.262524,-0.960818,-1.29696,-1.400465,-1.105788,-1.283136,-1.424493,-1.408519,8
-0.681932,-0.721653,-1.837994,-0.848676,-1.200906,-0.677984,-0.835691,-1.171147,-1.149382,-1.693096,-0.681932,-1.255599,-1.698771,-1.540051,-1.838535,-2.008456,-1.472581,-1.670673,-1.756017,-1.647551,-0.681932,-1.688148,-0.756624,-1.80265,-1.747337,-1.973526,-1.642158,-1.670799,-1.742114,-0.714442,-0.681932,-1.130711,-1.574289,-1.280022,-1.71852,-1.858314,-1.264237,-1.567321,-1.737204,-1.605877,8
0.17359,-0.050179,-1.420086,-0.114478,-0.586338,-0.093673,-0.08663,-0.573906,-0.573188,-1.436007,0.17359,-0.506492,-1.286032,-0.424656,-1.115988,-1.132405,-0.669508,-1.079598,-1.149024,-1.25425,0.17359,-0.913263,-0.370619,-1.160189,-1.243009,-1.555933,-0.878289,-1.041244,-1.195673,-0.331411,0.17359,-0.495867,-1.229229,-0.537524,-1.25012,-1.330026,-0.685289,-1.21209,-1.399674,-1.42146,8
0.857024,0.197974,-1.786951,0.159217,-0.810973,0.104093,0.198013,-0.913248,-0.598608,-1.579854,0.857024,0.057771,-1.036607,0.143836,-0.86489,-0.874002,-0.29099,-0.874007,-0.883187,-1.047552,0.857024,-0.007728,0.443941,-0.290975,-0.155552,-0.438374,-0.123199,-0.101,-0.201786,0.339659,0.857024,0.191882,-0.893249,0.05925,-0.870195,-1.095232,-0.185566,-0.842649,-1.002581,-1.072039,8
