"SMILES","CYP450 modulation"
"CC1=C(C)C2=C(CC[C@@](C)(CN3CCN(CC3)C3=NC(=NC(=C3)N3CCCC3)N3CCCC3)O2)C(C)=C1O","Noninhibitor"
"COC1=C(OC)C2=C(C=C1)C(OC)=C1C=COC1=N2","Inhibitor"
"BrC1=CC2=C(C=C1)C([C@@H]1C3=CC=CC=C3C(=O)C3=C1C=CC(Br)=C3)C1=CC=CC=C1C2=O","Inhibitor"
"CC1=CN=C(CNC2=NC=NC(=C2)C2=CC=CC=C2C(F)(F)F)C=N1","Inhibitor"
"CN1CCN(CC1)C1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(CCC#N)C2=N1","Inhibitor"
"CC1=CC(C)=C(C(C)=C1)S(=O)(=O)NC1=CC=CC=C1C(F)(F)F","Inhibitor"
"CN1CCN(CC1)C1=NC=C2N=C(C(=O)N(CC3=CC=CS3)C2=N1)C1=CC=C(F)C=C1","Inhibitor"
"CN1CCN(C[C@@H](O)CNC2=C(C)C=CC=C2Cl)CC1","Noninhibitor"
"C[C@@H](C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1","Inhibitor"
"COC1=CC=CC(=C1)C1=CN=CN=C1NCC1=CC=CC=C1","Inhibitor"
"COC1=CC=CC(CN2C(=O)C(CCC3=CC=CC=C3)=NC3=CN=C(OC)N=C23)=C1","Inhibitor"
"OC1=C(C=CC(C=C(C#N)C#N)=C1)[N+]([O-])=O","Inhibitor"
"O[C@H](CCCN1CCN(CC1)C1=NC=C(F)C=N1)C1=CC=C(F)C=C1","Inhibitor"
"CS(=O)(=O)NC1=CC=CC(=C1)C1=CC2=C(C=C1)N=CN=C2NCCN1CCOCC1","Inhibitor"
"C[C@]12N[C@@H](CC3=CC=CC=C13)C1=CC=CC=C21","Noninhibitor"
"CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1","Noninhibitor"
"CCCC1=CC2=C(C(C)C3CN(C(=O)C4=CC=CC=C4)C(C)(C23)C(=O)OC)N1CCO","Noninhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC=NC(=C2)C2=CC=CC=C2C(F)(F)F)C=C1","Inhibitor"
"O=C(NC1=CC=CC(=C1)C#N)N1CCC2(CC1)CCN(CC2)C(=O)C1=CSN=N1","Noninhibitor"
"CC1=CC(CNC2=NC=NC3=C2C=C(C=C3)C2=CC3=C(OCO3)C=C2)=CC=C1","Inhibitor"
"CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1","Noninhibitor"
"CN(C)CC1=CC(CN(C)C)=C(O)C(O)=C1","Noninhibitor"
"N[C@@H]1C[C@H]1C1=CC=CC=C1","Inhibitor"
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC2(CN(CC3=CC=CC=C3)C2)CC1)C(F)(F)F","Noninhibitor"
"CN1C=CC=C1C(=O)N1CCC2(CCCN(CC3=CC=C(C=C3)C#N)C2)CC1","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(OC3=CC(Cl)=CC=C3)N=C12)C1=CC=CC(=C1)C#N","Inhibitor"
"CC1=CN=C(CNC2=NC(=NC=C2)C2=CC=CC=C2C(F)(F)F)C=N1","Inhibitor"
"CN1CCN(CC1)C1=NC=NC2=C1C=C(C=C2)C1=CC2=C(OCO2)C=C1","Inhibitor"
"CCCC1(NCC2=C(C(C)C)C(=O)C(C)C2=C1)C(=O)OC","Noninhibitor"
"CN1CCN(CC1)C1=NC(=NC2=CC=CC=C12)C1=CC=CC=C1C(F)(F)F","Inhibitor"
"CSC1=CC=C(NC(=O)NC2=NC=CC(C)=C2)C=C1","Inhibitor"
"CCOC(=O)C1=C(C)NC(C2=CC=CC=C2)=C([C@@H]1C#CC1=CC=CC=C1)C(=O)OCC1=CC=C(C=C1)[N+]([O-])=O","Noninhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC[C@@]2(CCN(CC3=CC=NC=C3)C2)C1","Noninhibitor"
"FC1=CC=CC(=C1)C1=NC2=CN=CN=C2N(C2=CC=CC=C2)C1=O","Inhibitor"
"CN1C2=C(N(CCO)C=N2)C(=O)N(C)C1=O","Noninhibitor"
"CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2","Noninhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC2(CN(C2)C2=CC=C(C=C2)C2=CC=CC=C2)CC1","Noninhibitor"
"O=C1CCC(=NN1C1=NC2=CC=CC=C2S1)C1=CC=CC=C1","Inhibitor"
"O=C1OC2=C(C=CC(=C2)\N=C\C2=CC3=C(OCO3)C=C2)C2=CC=CC=C12","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC=C(C)O1)C(=O)N(C)C","Noninhibitor"
"N=C(CC(=O)NC1=CC=CC=N1)C1=CC=CC=C1","Inhibitor"
"CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O","Noninhibitor"
"COC1=CC(OC)=C(NS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C=C1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","Noninhibitor"
"O=CNC1=NC=NN1","Noninhibitor"
"CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1","Noninhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC=NC(=C2)C2=COC=C2)C=C1","Inhibitor"
"N[C@H](CCC(=O)NCC(O)=O)C(O)=O","Noninhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=CC=C2)CC1)C1=CC=NC=C1","Noninhibitor"
"CN(C)CC1=CC=CC=C1C1=CN=CN=C1NCC1=CC=CC=C1","Inhibitor"
"COC1=CC=CC=C1CC(=N)N1C[C@H]2[C@@H](C1)C(CCC2=O)(C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"CN1CCN(CC1)C1=NC=C2N=C(C(=O)N(C3CC3)C2=N1)C1=CC=CC=C1","Inhibitor"
"O=C(NCCC1=CNC2=CC=CC=C12)[C@@H]1C[C@H]1[C@@H](NP(=O)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"O=C(N1CCC2(CCCN(CC3=CC=C(C=C3)C#N)C2)CC1)C1=CC=NC=C1","Noninhibitor"
"CN(C)S(=O)(=O)C1=C(N\N=C2\C(=O)NC3=CC=CC=C3C2=O)C=CC(C)=C1","Noninhibitor"
"O=S(=O)(N1CN2CN(C1)CN(C2)S(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"COC1=C(OC)C2=C[N+]3=C(C=C2C=C1)C1=CC2=C(OCO2)C=C1CC3","Inhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=C(C=C2)C2=CC=CC=C2)CC1)C1=CC=CO1","Inhibitor"
"FC1=CC=C(NC2=NC=NC=C2C2=CC=CC=C2C(F)(F)F)C=C1","Inhibitor"
"O=C1N(CCC#N)C2=NC(=NC=C2N=C1C1=CC=CS1)N1CCOCC1","Inhibitor"
"COCCN1C(=O)C=NC2=CN=C(NC3=CC(OC)=CC=C3)N=C12","Inhibitor"
"COC1=CC=C(CCCO[C@@H](CN2C=CN=C2)C2=CC=C(OC)C=C2)C=C1","Inhibitor"
"CCCC[C@@H]1C[C@H]1C(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"C\C(\C=C/[C@]1(O)C(C)=CC(=O)CC1(C)C)=C/C(O)=O","Noninhibitor"
"COCCN1C(=O)C(=NC2=CN=CN=C12)C1=CC=C(F)C=C1","Inhibitor"
"COCCN1C(=O)C(C)=NC2=CN=C(N=C12)N1CCOCC1","Inhibitor"
"O=C1N(C[C@H]2CCCO2)C2=NC(NC3=CC=CC=C3)=NC=C2N=C1C1=CC=CC=C1","Inhibitor"
"CN(C)CC1=CC(=CC(CN(C)C)=C1O)C(O)=O","Noninhibitor"
"COC1=CC=C(OC2=NC=C3N=C(C(=O)N(C[C@H]4CCCO4)C3=N2)C2=CC=C(Cl)C=C2)C=C1","Inhibitor"
"CC(C)[C@H](NS(=O)(=O)C1=CC=C(C)C=C1)C(O)=O","Noninhibitor"
"CC1=CC=CC=C1C1=NC=CC(=N1)N1C=CN=C1","Inhibitor"
"CN(C)CCOC(=O)[C@@H](C1=CC=CC=C1)C1(O)CCCC1","Noninhibitor"
"COC1=CC=CC=C1CCN1C(=O)C=NC2=CN=CN=C12","Inhibitor"
"NC(=O)C1=CC=CC=C1","Noninhibitor"
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC[C@@]2(CCN(CC3=CC=C(C=C3)C#N)C2)C1)C(F)(F)F","Inhibitor"
"O=C(C1CC1)C(=C\NC1=CC=CC=N1)\C#N","Inhibitor"
"C1CN(CCN1)C1=CC=CC2=CC=CC=C12","Inhibitor"
"CC[C@H](C)[C@@H]1O[C@]2(CC[C@@H]1C)C[C@H]1C[C@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@H](O[C@H]4C[C@H](OC)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3CO[C@@H]4[C@@H](O)C(C)=C[C@H](C(=O)O1)[C@@]34O)O2","Noninhibitor"
"OC1=CC2=C(CC3=CC(O)=C(O)C=C3)NC=CC2=CC1=O","Inhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC2(CN(CC(C)C)C2)CC1","Inhibitor"
"COC1=CC=CC(CN2C(=O)C(=NC3=CN=C(N=C23)N(C)C)C2=CC=C(Cl)C=C2)=C1","Inhibitor"
"CC1(C)CCC(=O)N[C@@H]1CC(=O)C[C@@H]1NC(=O)CCC1(C)C","Noninhibitor"
"NC1=NC(=O)C2=C(NCN(C2)C2=CC=C(C=C2)S(N)(=O)=O)N1","Noninhibitor"
"CCN(CC)CCC[C@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1","Noninhibitor"
"NCCC[C@](N)(C(F)F)C(O)=O","Noninhibitor"
"CN(C)CC1=NSC(=N1)N(C)C","Noninhibitor"
"O=C(OC1=CC=CC=C1)N1CCC2(CN(C2)C2=CC=CC=C2)CC1","Inhibitor"
"C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@@H]1C[C@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O","Inhibitor"
"NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O","Noninhibitor"
"CC(C)CN(C)C1=NC(N)=C(N=C1Cl)C(=O)N=C(N)N","Inhibitor"
"O=C1N=C2C=CC=CC2=C1NC1=CC=CC2=C1C=CC=N2","Inhibitor"
"CS(=O)(=O)N1CCC2(CN(C2)C(=O)NC2=CC(F)=CC=C2)CC1","Inhibitor"
"CC(C)NC(=O)N1CCC2(CC1)CCN(CC2)C(=O)C1=CC=CO1","Noninhibitor"
"CC1=NC2=CN=C(OC3=CC=CC=C3)N=C2N(CC2=CC=CS2)C1=O","Inhibitor"
"N[C@H](CC1=CC(=CC=C1)C1=CC=CC=C1CP(O)(O)=O)C(O)=O","Noninhibitor"
"NC12CC3CC(CC(C3)C1)C2","Noninhibitor"
"COC1=CC=CC(=C1)C1=CC2=C(C=C1)N=CN=C2NC1CCNCC1","Inhibitor"
"FC1=CC(=CC(F)=C1)C1=NC2=CN=CN=C2N(CC2=CC=CC=C2Cl)C1=O","Inhibitor"
"FC1=CC=C(C=C1)[C@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1","Inhibitor"
"COC1=CC=C(C=C1)N1C(=O)C=NC2=CN=C(OC3=CC=CC=C3)N=C12","Inhibitor"
"ClC1=CC=CC(OC2=NC=C3N=C(C(=O)N(CCC#N)C3=N2)C2=CC=CC=C2)=C1","Inhibitor"
"O=C(NC1=CC=CC(=C1)C#N)N1CC[C@]2(C1)CCCN(C2)C(=O)OC1=CC=CC=C1","Noninhibitor"
"CC1=C(C)C(NC2=CC(Cl)=NC(SCC(O)=O)=N2)=CC=C1","Noninhibitor"
"COC(=O)CN1C2=C(C=C1C(=O)N(C)C)[C@H]1[C@H](CN(C(=O)C3=CC=CC=C3)[C@@]1(CC1=CC=C(F)C=C1)C(=O)OC)C2","Inhibitor"
"CC1=CC(NC(=O)NCC2=CC=C(Cl)C=C2)=C(C)C=C1","Inhibitor"
"CC(=O)N1CCC2(CCN(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC2)CC1","Inhibitor"
"CCC[C@@H]1O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(O1)C(=O)CO","Noninhibitor"
"CN1CCCC2(CCN(CC2)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C1","Noninhibitor"
"COC1=CC=C(NC(=O)N2CCCC3(CCN(CC3)S(=O)(=O)C3=CC=CC=C3)C2)C=C1","Noninhibitor"
"N[C@@H](CSC(=O)C1=CC=CC=C1)C(O)=O","Noninhibitor"
"OC1=C(O)C=C(C=C1)C1=C(O)C(=O)C2=CC=CC=C2O1","Inhibitor"
"COC1=CC=CC=C1CN1CCCC2(CCN(CC2)C(=O)C2=NC=CN=C2)C1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2C(CN1C(=O)C1=CC=CC=C1)=CC(=O)C2=C","Inhibitor"
"CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1","Noninhibitor"
"NC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=N","Noninhibitor"
"ClC1=CC=CC=C1C1=NC=CC(NCCN2CCOCC2)=N1","Inhibitor"
"C[N+](C)(C)COP(O)(=O)OP(O)(=O)OC[C@@H]1O[C@H]([C@@H](O)[C@H]1O)N1C=CC(N)=NC1=O","Noninhibitor"
"CN(C)CC1=CC=C(C=C1)C1=CC2=C(C(=NO2)C2=CC=CC=C2)C(=O)N1C","Noninhibitor"
"[O-][N+](=O)OCCNC(=O)C1=CN=CC=C1","Noninhibitor"
"CC(=O)N1CCC2(CN(C2)C2=CC=NC=C2)CC1","Noninhibitor"
"CN1CCN(CC1)C1=CC2=CC=CC=C2OC2=C1C=C(Cl)C=C2","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCC1=CNC2=CC=CC=C12)C(=O)N1CCCC1","Noninhibitor"
"CN1CC(C)=C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13","Inhibitor"
"OC1=C(C=C(Br)C=C1)C(=O)C1=C(O)C=CC(Br)=C1","Inhibitor"
"CN(C)C1=CC=C(C=C1)C1=CC2=C(C=C1)N=CN=C2NC1CC1","Inhibitor"
"CC(=O)[C@@H]1[C@@H]2[C@H]3CO[C@@H](O3)C(=O)[C@H]2[C@@H]2C=CC3=CC=CC=C3N12","Inhibitor"
"OC1=C(O)C=C(\C=C(/C#N)C(=O)NC2=CC=CC=C2)C=C1","Inhibitor"
"CC(C)CN1CCCC2(CCN(CC2)C(=O)C2=C(C)ON=C2C)C1","Noninhibitor"
"COC1=CC=C(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C=C1","Noninhibitor"
"COC1=NC=C2N=C(C(=O)N(C3=CC=CC=C3)C2=N1)C1=CC=C(Cl)C=C1","Inhibitor"
"O=C(N1CCC2(CN(CC3=CC=NC=C3)C2)CC1)C1=NC=CN=C1","Inhibitor"
"C[C@H]([C@H]1C[C@]1(C)[C@H](NS(=O)(=O)C1=CC2=CC=CC=C2C=C1)C1=CC=CC=C1)C(=O)NC1=CC2=CC=CC=C2C=C1","Noninhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CC1)CCN(CC2)C1=CC=C(C=C1)C1=CC=CC=C1","Noninhibitor"
"COC1=CC=CC(=C1)C1=CC(NCC2=CC=CC=C2OC)=NC=N1","Inhibitor"
"OC(=O)[C@H]1[C@H]2O[C@@H](C=C2)[C@@H]1C(=O)NCC1=CN=CC=C1","Noninhibitor"
"N[C@@](CC(O)=O)(CC1=CC=CC=C1)C(O)=O","Noninhibitor"
"COCCN1C(=O)C(=NC2=CN=C(OC3=CC=CC=C3)N=C12)C1=CC=C(Cl)C=C1","Inhibitor"
"C(N1CC[C@]2(C1)CCCNC2)C1=NC=CS1","Noninhibitor"
"CN(C)C1=CC=C(C=C1)C1=CC2=C(C=C1)N=CN=C2NCC1=NC=C(C)N=C1","Inhibitor"
"CCCC[C@@H]1C[C@H]1C(NC(=O)CC1=CC=CC=C1)C1=CC=C(Cl)C=C1","Inhibitor"
"O=S(=O)(N1CCC2(CCCN(C2)C2=NC=CC=N2)CC1)C1=CC=CC=C1","Inhibitor"
"CC(NP(=O)(C1=CC=CC=C1)C1=CC=CC=C1)C1(CC(=C)C2=CC=CC=C2)CC1","Inhibitor"
"COC1=CC=CC=C1C1=CC(=NC=N1)N(C)CC1=CC=CO1","Inhibitor"
"CN1CCN(CC1)C1=NC=C2N=C(C(=O)N(CCC3=CC=CC=C3)C2=N1)C1=CC=CC=C1","Inhibitor"
"NC(N)=S=[Rh]Cl","Noninhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC2(CCCN(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C2)CC1","Noninhibitor"
"O[C@@H]1[C@H](O)[C@@](O[C@@H]2CC3=C(O)C=C(O)C=C3O[C@H]2C2=CC(O)=C(O)C=C2)(OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C(O)=C1","Noninhibitor"
"CC(C)NC(=O)N1CC2(C1)CCN(CC2)C(=O)C1=CC=CN1C","Noninhibitor"
"CN1C(=NC2=C1C(=O)N(C)C(=O)N2C)C(=N)SCC(O)=O","Inhibitor"
"CN1C[C@H](C[C@@H]2[C@@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@]2(O)[C@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O","Noninhibitor"
"OC(=O)CNC(=O)C1=CC=C(C=C1)[As](O)(O)=O","Noninhibitor"
"O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COC2=CC=CC=C2O1","Inhibitor"
"COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O","Noninhibitor"
"O=C1CN2CCN(CC2)CC(=O)NC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(NC(=O)CN3CCN(CC3)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(N1)C=C3)C=C2","Noninhibitor"
"NC(=N)SCCC1=CC=CC=N1","Noninhibitor"
"COC1=CC=CC=C1C1=CC2=C(C=C1)N=CN=C2N1CCOCC1","Inhibitor"
"C[C@]12CC[C@@H]3[C@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O","Inhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=C(C=C2)C2=CC=CC=C2)CC1)C1=CC=NC=C1","Noninhibitor"
"CN1C=C(C2=CC=CC=C12)C1=NC2=CN=C(N=C2N(C)C1=O)N1CCN(C)CC1","Inhibitor"
"COC1=CC=C(NC(=O)\C=C/C2=CC=C(Cl)C=C2)C=C1","Inhibitor"
"ClC1=CC=C(C=C1)C1=NC2=CN=C(N=C2N(C1=O)C1=CC=CC=C1)N1CCNCC1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=C(Br)SC=C1)C(=O)N1CCCC1","Noninhibitor"
"CC[C@@H]1O[C@@]2(C[C@H]3C[C@H](C\C=C(C)\[C@@H](O[C@@H]4C[C@H](OC)[C@H](O[C@@H]5C[C@H](OC)[C@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4CO[C@@H]5[C@@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C","Noninhibitor"
"OC(=O)CC[C@@]1(CCC(=O)C2=CC=CC=C12)C(O)=O","Noninhibitor"
"CN(C)CCNS(=O)(=O)N(C)C","Noninhibitor"
"CNC1=NC(=NC2=CC=CC=C12)C1=CC=CC=C1C","Inhibitor"
"CC(=O)N(C[C@@H](O)CO)C1=C(I)C(C(=O)NC[C@@H](O)CO)=C(I)C(C(=O)NC[C@@H](O)CO)=C1I","Noninhibitor"
"O=S(=O)(N1CCC[C@@]2(CCN(C2)C2=CC=NC=C2)C1)C1=CC=CC=C1","Noninhibitor"
"C[C@@H](CC1=CC(=CC=C1)C(F)(F)F)NCCCC1=CC=CC=C1","Inhibitor"
"S1C(=C(C(=C1C1=CC=NC=C1)C1=CC=NC=C1)C1=CC=NC=C1)C1=CC=NC=C1","Inhibitor"
"CN(CC1=CC=CO1)C1=NC(=NC=C1)C1=C(C)ON=C1C","Inhibitor"
"OC(=O)[C@@H]1C[C@H]1[C@@H](NP(=O)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"C[N+](C)(C)CC(=O)N\N=C/C1=CC=NC=C1","Inhibitor"
"OC(=O)C1=C(SN=N1)C1=CC=C(C=C1)C1=C(N=NS1)C(O)=O","Inhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CN=CN=C1NCC1=CC=CC(C)=C1","Inhibitor"
"[O-][N+](=O)C1=CC=CC=C1[C@H]1[C@@H](N1C1CCCCC1)C(=O)C1=CC=CC=C1","Inhibitor"
"N[C@H](C(O)=O)C1=CC(=O)NO1","Noninhibitor"
"CN1CCCC2(CCN(CC2)S(=O)(=O)C2=CC=CC=C2)C1","Inhibitor"
"COC(=O)C1=CC=CC=C1NC(=O)C1=CC=C(F)C=C1","Inhibitor"
"CC1(C)OC[C@@H]2O[C@@H]([C@@H](OS(C)(=O)=O)[C@@H]2O1)N1C=NC2=C(N)N=C(Cl)N=C12","Noninhibitor"
"COC1=C(OC)C=C2[C@H]3[C@@H](COC2=C1)OC1=C(C=CC2=C1C=CC(C)(C)O2)C3=O","Inhibitor"
"CCCCNC1=NC(SC)=NC2=C1NC=N2","Inhibitor"
"ClC1=C(Cl)C=C(CSC2=NCCN2)C=C1","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CN(C2)C(=O)NC2=CC=CC(=C2)C#N)CC1","Noninhibitor"
"C[C@@H](\C=C/C1=CC(OC2=CC=C(F)C=C2)=CC=C1)N(O)C(N)=O","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CCCN(C2)C(=O)NC2=CC=CC=C2)CC1","Inhibitor"
"CN1C=C(C2=CC=CC=C12)C1=NC2=CN=C(N=C2N(CC2=CC=C(F)C=C2)C1=O)N1CCNCC1","Inhibitor"
"CNCC[C@H](OC1=CC=CC=C1OC)C1=CC=CC=C1","Inhibitor"
"CC(C)NC(=O)N1CC[C@]2(C1)CCCN(C2)C(=O)C1=CC=NC=C1","Noninhibitor"
"CN(C)C1=CC=C(C=C1)C1=CN=CN=C1NCC1=CC=CC=C1","Inhibitor"
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC2(CCCN(C2)C(=O)NC2=CC=CC(=C2)C#N)CC1)C(F)(F)F","Inhibitor"
"ClC1=CC2=NC=CC(NC3CCC(CC3)N3CCCCC3)=C2C=C1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1C)C(=O)N(C)C","Noninhibitor"
"C1CC1NC1=NC(=NC2=CC=CC=C12)C1=COC=C1","Inhibitor"
"OCCCSCCO","Noninhibitor"
"CN1CCN(CC1)C(C)=O","Inhibitor"
"OC(=O)C1=C(C(=O)NC2=CC3=C(C=NN3)C=C2)C(Cl)=C(Cl)C(Cl)=C1Cl","Inhibitor"
"CC1=N\C(=N/NC2=CC3=C(C=C(C=C3S(O)(=O)=O)[N+]([O-])=O)C(=C2)S(O)(=O)=O)C(COP(O)(O)=O)=C(C=O)C1=O","Inhibitor"
"CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C","Inhibitor"
"C1CN(CC2(C1)CCNCC2)C1=CC=CC=N1","Inhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC=NC3=C2C=C(C=C3)C2=CC=C(C=C2)C(=O)N(C)C)C=C1","Inhibitor"
"C[C@@H]1C[C@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@H]1C(=O)COC(=O)C(C)(C)C","Noninhibitor"
"CCCC1C2=C(OC3=C1C1=CC=CC=C1C=C3)C=CC1=CC=CC=C21","Inhibitor"
"C[C@H](NC[C@H](O)CP(O)(=O)CC1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1","Noninhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC[C@@]2(CCN(CC3=CC=CC=C3)C2)C1","Inhibitor"
"COC1=C(OC)C=C2C(=C1)N1[C@@H]3[C@H]4[C@H](CC1=O)OCCC1=CN5CC[C@]23[C@@H]5C[C@H]41","Inhibitor"
"OC[C@@H]1O[C@H](O)[C@@H](Cl)[C@H](O)[C@@H]1O","Noninhibitor"
"CCC(C)(C)C1=CC=C(OC2=CC=CC(=C2)C(O)=O)C=C1","Noninhibitor"
"N[C@@H](CP(O)(O)=O)C(O)=O","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=C(Br)SC=C1)C(=O)N(C)C","Noninhibitor"
"ClC1=CC=CC=C1C1=CC2=C(C=C1)N=CN=C2NCCN1CCOCC1","Inhibitor"
"O=S(=O)(N1CCN(CC1)S(=O)(=O)C1=CC2=CC=CC=C2C=C1)C1=CC2=CC=CC=C2C=C1","Noninhibitor"
"CN1C2=C(NC(SCC3=CC=CC=N3)=N2)C(=O)N(C)C1=S","Inhibitor"
"CC(C)C[C@H](NC(=O)[C@@H](O)[C@@H](N)CC1=CC=CC=C1)C(O)=O","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CN=CN=C1NCC1=CC=CC=C1","Inhibitor"
"CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)CC1=CNC2=CC=CC=C12)NC(=O)[C@@H]1CNCC[C@H]1N","Noninhibitor"
"N[C@@H](CC1=NN=CC=C1)C(O)=O","Inhibitor"
"CC(=O)C1=C(O)C(C)=C(O)C(CC2=C(O)C(C(=O)\C=C/C3=CC=CC=C3)=C3OC(C)(C)C=CC3=C2O)=C1O","Inhibitor"
"CC[C@@H]1NC(=O)[C@H]([C@@H](O)[C@@H](C)C\C=C/C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C","Noninhibitor"
